city,date,rate,district
Chittoor,2020-03-10,75.84,Andhra Pradesh
Chittoor,2020-03-11,75.84,Andhra Pradesh
Chittoor,2020-03-12,75.68,Andhra Pradesh
Chittoor,2020-03-13,75.54,Andhra Pradesh
Chittoor,2020-03-14,75.41,Andhra Pradesh
Chittoor,2020-03-15,75.28,Andhra Pradesh
Chittoor,2020-03-16,75.12,Andhra Pradesh
Chittoor,2020-03-17,75.12,Andhra Pradesh
Chittoor,2020-03-18,75.12,Andhra Pradesh
Chittoor,2020-03-19,75.12,Andhra Pradesh
Chittoor,2020-03-20,75.12,Andhra Pradesh
Chittoor,2020-03-21,75.12,Andhra Pradesh
Chittoor,2020-03-22,75.12,Andhra Pradesh
Chittoor,2020-03-23,75.12,Andhra Pradesh
Chittoor,2020-03-24,75.12,Andhra Pradesh
Chittoor,2020-03-25,75.12,Andhra Pradesh
Chittoor,2020-03-26,75.12,Andhra Pradesh
Chittoor,2020-03-27,75.12,Andhra Pradesh
Chittoor,2020-03-28,75.12,Andhra Pradesh
Chittoor,2020-03-29,75.12,Andhra Pradesh
Chittoor,2020-03-30,75.12,Andhra Pradesh
Chittoor,2020-03-31,75.12,Andhra Pradesh
Chittoor,2020-04-01,75.12,Andhra Pradesh
Chittoor,2020-04-02,75.12,Andhra Pradesh
Chittoor,2020-04-03,75.12,Andhra Pradesh
Chittoor,2020-04-04,75.12,Andhra Pradesh
Chittoor,2020-04-05,75.12,Andhra Pradesh
Chittoor,2020-04-06,75.12,Andhra Pradesh
Chittoor,2020-04-07,75.12,Andhra Pradesh
Chittoor,2020-04-08,75.12,Andhra Pradesh
Chittoor,2020-04-09,75.12,Andhra Pradesh
Chittoor,2020-04-10,75.12,Andhra Pradesh
Chittoor,2020-04-11,75.12,Andhra Pradesh
Chittoor,2020-04-12,75.12,Andhra Pradesh
Chittoor,2020-04-13,75.12,Andhra Pradesh
Chittoor,2020-04-14,75.12,Andhra Pradesh
Chittoor,2020-04-15,75.12,Andhra Pradesh
Chittoor,2020-04-16,75.12,Andhra Pradesh
Chittoor,2020-04-17,75.12,Andhra Pradesh
Chittoor,2020-04-18,75.12,Andhra Pradesh
Chittoor,2020-04-20,75.12,Andhra Pradesh
Chittoor,2020-04-21,75.12,Andhra Pradesh
Chittoor,2020-04-22,75.12,Andhra Pradesh
Chittoor,2020-04-23,75.12,Andhra Pradesh
Chittoor,2020-04-24,75.12,Andhra Pradesh
Chittoor,2020-04-25,75.12,Andhra Pradesh
Chittoor,2020-04-26,75.12,Andhra Pradesh
Chittoor,2020-04-27,75.12,Andhra Pradesh
Chittoor,2020-04-28,75.12,Andhra Pradesh
Chittoor,2020-04-29,75.12,Andhra Pradesh
Chittoor,2020-04-30,75.12,Andhra Pradesh
Chittoor,2020-05-01,75.12,Andhra Pradesh
Chittoor,2020-05-02,75.12,Andhra Pradesh
Chittoor,2020-05-03,75.12,Andhra Pradesh
Chittoor,2020-05-04,75.12,Andhra Pradesh
Chittoor,2020-05-05,75.12,Andhra Pradesh
Chittoor,2020-05-06,75.12,Andhra Pradesh
Chittoor,2020-05-07,75.12,Andhra Pradesh
Chittoor,2020-05-08,75.12,Andhra Pradesh
Chittoor,2020-05-09,75.12,Andhra Pradesh
Chittoor,2020-05-10,75.12,Andhra Pradesh
Chittoor,2020-05-11,75.12,Andhra Pradesh
Chittoor,2020-05-12,75.12,Andhra Pradesh
Chittoor,2020-05-13,75.12,Andhra Pradesh
Chittoor,2020-05-14,75.12,Andhra Pradesh
Chittoor,2020-05-15,75.12,Andhra Pradesh
Chittoor,2020-05-16,75.12,Andhra Pradesh
Chittoor,2020-05-17,75.12,Andhra Pradesh
Chittoor,2020-05-18,75.12,Andhra Pradesh
Chittoor,2020-05-19,75.12,Andhra Pradesh
Chittoor,2020-05-20,75.12,Andhra Pradesh
Chittoor,2020-05-21,75.12,Andhra Pradesh
Chittoor,2020-05-22,75.12,Andhra Pradesh
Chittoor,2020-05-23,75.12,Andhra Pradesh
Chittoor,2020-05-24,75.12,Andhra Pradesh
Chittoor,2020-05-25,75.12,Andhra Pradesh
Chittoor,2020-05-26,75.12,Andhra Pradesh
Chittoor,2020-05-27,75.12,Andhra Pradesh
Chittoor,2020-05-28,75.12,Andhra Pradesh
Chittoor,2020-05-29,75.12,Andhra Pradesh
Chittoor,2020-05-30,75.12,Andhra Pradesh
Chittoor,2020-05-31,75.12,Andhra Pradesh
Chittoor,2020-06-01,75.12,Andhra Pradesh
Chittoor,2020-06-02,75.12,Andhra Pradesh
Chittoor,2020-06-03,75.12,Andhra Pradesh
Chittoor,2020-06-04,75.12,Andhra Pradesh
Chittoor,2020-06-05,75.12,Andhra Pradesh
Chittoor,2020-06-06,75.12,Andhra Pradesh
Chittoor,2020-06-07,75.72,Andhra Pradesh
Chittoor,2020-06-08,76.32,Andhra Pradesh
Chittoor,2020-06-09,76.86,Andhra Pradesh
Chittoor,2020-06-10,77.26,Andhra Pradesh
Chittoor,2020-06-11,77.86,Andhra Pradesh
Chittoor,2020-06-12,78.46,Andhra Pradesh
Chittoor,2020-06-13,79.06,Andhra Pradesh
Chittoor,2020-06-14,79.66,Andhra Pradesh
Chittoor,2020-06-15,80.13,Andhra Pradesh
Chittoor,2020-06-16,80.6,Andhra Pradesh
Chittoor,2020-06-17,83.93,Andhra Pradesh
Chittoor,2020-06-18,81.69,Andhra Pradesh
Chittoor,2020-06-19,82.25,Andhra Pradesh
Chittoor,2020-06-20,82.76,Andhra Pradesh
Chittoor,2020-06-21,83.11,Andhra Pradesh
Chittoor,2020-06-22,83.45,Andhra Pradesh
Chittoor,2020-06-23,83.64,Andhra Pradesh
Chittoor,2020-06-24,83.64,Andhra Pradesh
Chittoor,2020-06-25,83.8,Andhra Pradesh
Chittoor,2020-06-26,84.02,Andhra Pradesh
Chittoor,2020-06-27,84.26,Andhra Pradesh
Chittoor,2020-06-28,84.26,Andhra Pradesh
Chittoor,2020-06-29,84.32,Andhra Pradesh
Chittoor,2020-06-30,84.32,Andhra Pradesh
Chittoor,2020-07-01,84.32,Andhra Pradesh
Chittoor,2020-07-02,84.32,Andhra Pradesh
Chittoor,2020-07-03,84.32,Andhra Pradesh
Chittoor,2020-07-04,84.32,Andhra Pradesh
Chittoor,2020-07-05,84.32,Andhra Pradesh
Chittoor,2020-07-06,84.32,Andhra Pradesh
Chittoor,2020-07-07,84.32,Andhra Pradesh
Chittoor,2020-07-08,84.32,Andhra Pradesh
Chittoor,2020-07-09,84.32,Andhra Pradesh
Chittoor,2020-07-10,84.32,Andhra Pradesh
Chittoor,2020-07-11,84.32,Andhra Pradesh
Chittoor,2020-07-12,84.32,Andhra Pradesh
Chittoor,2020-07-13,84.32,Andhra Pradesh
Chittoor,2020-07-15,84.32,Andhra Pradesh
Chittoor,2020-07-16,84.32,Andhra Pradesh
Chittoor,2020-07-17,84.32,Andhra Pradesh
Chittoor,2020-07-18,84.32,Andhra Pradesh
Chittoor,2020-07-19,84.32,Andhra Pradesh
Chittoor,2020-07-20,84.32,Andhra Pradesh
Chittoor,2020-07-21,84.32,Andhra Pradesh
Chittoor,2020-07-22,84.32,Andhra Pradesh
Chittoor,2020-07-23,84.32,Andhra Pradesh
Chittoor,2020-07-24,84.32,Andhra Pradesh
Chittoor,2020-07-25,85.57,Andhra Pradesh
Chittoor,2020-07-26,85.57,Andhra Pradesh
Chittoor,2020-07-27,85.57,Andhra Pradesh
Chittoor,2020-07-28,85.57,Andhra Pradesh
Chittoor,2020-07-29,85.57,Andhra Pradesh
Chittoor,2020-07-30,85.57,Andhra Pradesh
Chittoor,2020-07-31,85.57,Andhra Pradesh
Chittoor,2020-08-01,85.57,Andhra Pradesh
Chittoor,2020-08-02,85.57,Andhra Pradesh
Chittoor,2020-08-03,85.57,Andhra Pradesh
Chittoor,2020-08-04,85.57,Andhra Pradesh
Chittoor,2020-08-05,85.57,Andhra Pradesh
Chittoor,2020-08-06,85.57,Andhra Pradesh
Chittoor,2020-08-07,85.57,Andhra Pradesh
Chittoor,2020-08-08,85.57,Andhra Pradesh
Chittoor,2020-08-09,85.57,Andhra Pradesh
Chittoor,2020-08-10,85.57,Andhra Pradesh
Chittoor,2020-08-11,85.57,Andhra Pradesh
Chittoor,2020-08-12,85.57,Andhra Pradesh
Chittoor,2020-08-13,85.57,Andhra Pradesh
Chittoor,2020-08-14,85.57,Andhra Pradesh
Chittoor,2020-08-15,85.57,Andhra Pradesh
Chittoor,2020-08-16,85.91,Andhra Pradesh
Chittoor,2020-08-17,86.07,Andhra Pradesh
Chittoor,2020-08-18,86.23,Andhra Pradesh
Chittoor,2020-08-19,86.23,Andhra Pradesh
Chittoor,2020-08-20,86.33,Andhra Pradesh
Chittoor,2020-08-21,86.52,Andhra Pradesh
Chittoor,2020-08-22,86.68,Andhra Pradesh
Chittoor,2020-08-23,86.83,Andhra Pradesh
Chittoor,2020-08-24,86.96,Andhra Pradesh
Chittoor,2020-08-25,87.07,Andhra Pradesh
Chittoor,2020-08-26,87.07,Andhra Pradesh
Chittoor,2020-08-27,87.17,Andhra Pradesh
Chittoor,2020-08-28,87.27,Andhra Pradesh
Chittoor,2020-08-29,87.27,Andhra Pradesh
Chittoor,2020-08-30,87.37,Andhra Pradesh
Chittoor,2020-08-31,87.37,Andhra Pradesh
Chittoor,2020-09-01,87.42,Andhra Pradesh
Chittoor,2020-09-02,87.42,Andhra Pradesh
Chittoor,2020-09-03,87.42,Andhra Pradesh
Chittoor,2020-09-04,87.42,Andhra Pradesh
Chittoor,2020-09-05,87.42,Andhra Pradesh
Chittoor,2020-09-06,87.42,Andhra Pradesh
Chittoor,2020-09-07,87.42,Andhra Pradesh
Chittoor,2020-09-08,87.42,Andhra Pradesh
Chittoor,2020-09-09,87.42,Andhra Pradesh
Chittoor,2020-09-10,87.33,Andhra Pradesh
Chittoor,2020-09-11,87.33,Andhra Pradesh
Chittoor,2020-09-12,87.2,Andhra Pradesh
Chittoor,2020-09-13,87.2,Andhra Pradesh
Chittoor,2020-09-14,87.06,Andhra Pradesh
Chittoor,2020-09-15,86.89,Andhra Pradesh
Chittoor,2020-09-16,86.89,Andhra Pradesh
Chittoor,2020-09-17,86.73,Andhra Pradesh
Chittoor,2020-09-18,86.47,Andhra Pradesh
Chittoor,2020-09-19,87.79,Andhra Pradesh
Chittoor,2020-09-20,87.79,Andhra Pradesh
Chittoor,2020-09-21,87.79,Andhra Pradesh
Chittoor,2020-09-22,87.71,Andhra Pradesh
Chittoor,2020-09-23,87.71,Andhra Pradesh
Chittoor,2020-09-24,87.71,Andhra Pradesh
Chittoor,2020-09-25,87.71,Andhra Pradesh
Chittoor,2020-09-26,87.71,Andhra Pradesh
Chittoor,2020-09-27,87.71,Andhra Pradesh
Chittoor,2020-09-28,87.71,Andhra Pradesh
Chittoor,2020-09-29,87.71,Andhra Pradesh
Chittoor,2020-09-30,87.71,Andhra Pradesh
Chittoor,2020-10-01,87.71,Andhra Pradesh
Chittoor,2020-10-02,87.71,Andhra Pradesh
Chittoor,2020-10-03,87.71,Andhra Pradesh
Chittoor,2020-10-04,87.71,Andhra Pradesh
Chittoor,2020-10-05,87.71,Andhra Pradesh
Chittoor,2020-10-06,87.71,Andhra Pradesh
Chittoor,2020-10-07,87.71,Andhra Pradesh
Chittoor,2020-10-08,87.71,Andhra Pradesh
Chittoor,2020-10-09,87.71,Andhra Pradesh
Chittoor,2020-10-10,87.71,Andhra Pradesh
Chittoor,2020-10-11,87.71,Andhra Pradesh
Chittoor,2020-10-12,87.71,Andhra Pradesh
Chittoor,2020-10-13,87.71,Andhra Pradesh
Chittoor,2020-10-14,87.71,Andhra Pradesh
Chittoor,2020-10-15,87.71,Andhra Pradesh
Chittoor,2020-10-16,87.71,Andhra Pradesh
Chittoor,2020-10-17,87.71,Andhra Pradesh
Chittoor,2020-10-18,87.71,Andhra Pradesh
Chittoor,2020-10-19,87.71,Andhra Pradesh
Chittoor,2020-10-20,87.71,Andhra Pradesh
Chittoor,2020-10-21,87.71,Andhra Pradesh
Chittoor,2020-10-22,87.71,Andhra Pradesh
Chittoor,2020-10-23,87.71,Andhra Pradesh
Chittoor,2020-10-24,87.71,Andhra Pradesh
Chittoor,2020-10-25,87.71,Andhra Pradesh
Chittoor,2020-10-26,87.71,Andhra Pradesh
Chittoor,2020-10-27,87.71,Andhra Pradesh
Chittoor,2020-10-28,87.71,Andhra Pradesh
Chittoor,2020-10-29,87.71,Andhra Pradesh
Chittoor,2020-10-30,87.71,Andhra Pradesh
Chittoor,2020-10-31,87.71,Andhra Pradesh
Chittoor,2020-11-01,87.71,Andhra Pradesh
Chittoor,2020-11-02,87.71,Andhra Pradesh
Chittoor,2020-11-03,87.71,Andhra Pradesh
Chittoor,2020-11-04,87.71,Andhra Pradesh
Chittoor,2020-11-05,87.71,Andhra Pradesh
Chittoor,2020-11-06,87.71,Andhra Pradesh
Chittoor,2020-11-07,87.71,Andhra Pradesh
Chittoor,2020-11-08,87.71,Andhra Pradesh
Chittoor,2020-11-09,87.71,Andhra Pradesh
Chittoor,2020-11-10,87.71,Andhra Pradesh
Chittoor,2020-11-11,87.71,Andhra Pradesh
Chittoor,2020-11-12,87.71,Andhra Pradesh
Chittoor,2020-11-13,87.71,Andhra Pradesh
Chittoor,2020-11-14,87.71,Andhra Pradesh
Chittoor,2020-11-15,87.71,Andhra Pradesh
Chittoor,2020-11-16,87.71,Andhra Pradesh
Chittoor,2020-11-17,87.71,Andhra Pradesh
Chittoor,2020-11-18,87.71,Andhra Pradesh
Chittoor,2020-11-19,87.71,Andhra Pradesh
Chittoor,2020-11-20,88.01,Andhra Pradesh
Chittoor,2020-11-21,88.15,Andhra Pradesh
Chittoor,2020-11-22,88.2,Andhra Pradesh
Chittoor,2020-11-23,88.27,Andhra Pradesh
Chittoor,2020-11-24,88.33,Andhra Pradesh
Chittoor,2020-11-25,88.33,Andhra Pradesh
Chittoor,2020-11-26,88.44,Andhra Pradesh
Chittoor,2020-11-27,88.63,Andhra Pradesh
Chittoor,2020-11-28,88.87,Andhra Pradesh
Chittoor,2020-11-29,89.08,Andhra Pradesh
Chittoor,2020-11-30,89.08,Andhra Pradesh
Chittoor,2020-12-01,89.08,Andhra Pradesh
Chittoor,2020-12-02,89.23,Andhra Pradesh
Chittoor,2020-12-03,89.4,Andhra Pradesh
Chittoor,2020-12-04,89.6,Andhra Pradesh
Chittoor,2020-12-05,89.88,Andhra Pradesh
Chittoor,2020-12-06,90.16,Andhra Pradesh
Chittoor,2020-12-07,90.46,Andhra Pradesh
Chittoor,2020-12-08,90.46,Andhra Pradesh
Chittoor,2020-12-09,90.46,Andhra Pradesh
Chittoor,2020-12-10,90.46,Andhra Pradesh
Chittoor,2020-12-11,90.46,Andhra Pradesh
Chittoor,2020-12-12,90.46,Andhra Pradesh
Chittoor,2020-12-13,90.46,Andhra Pradesh
Chittoor,2020-12-14,90.46,Andhra Pradesh
Chittoor,2020-12-15,90.46,Andhra Pradesh
Chittoor,2020-12-16,90.46,Andhra Pradesh
Chittoor,2020-12-17,90.46,Andhra Pradesh
Chittoor,2020-12-18,90.46,Andhra Pradesh
Chittoor,2020-12-19,90.46,Andhra Pradesh
Chittoor,2020-12-20,90.46,Andhra Pradesh
Chittoor,2020-12-21,90.46,Andhra Pradesh
Chittoor,2020-12-22,90.46,Andhra Pradesh
Chittoor,2020-12-23,90.46,Andhra Pradesh
Chittoor,2020-12-24,90.46,Andhra Pradesh
Chittoor,2020-12-25,90.46,Andhra Pradesh
Chittoor,2020-12-26,90.46,Andhra Pradesh
Chittoor,2020-12-27,90.46,Andhra Pradesh
Chittoor,2020-12-28,90.46,Andhra Pradesh
Chittoor,2020-12-29,90.46,Andhra Pradesh
Chittoor,2020-12-30,90.46,Andhra Pradesh
Chittoor,2020-12-31,90.46,Andhra Pradesh
Chittoor,2021-01-01,90.46,Andhra Pradesh
Chittoor,2021-01-02,90.46,Andhra Pradesh
Chittoor,2021-01-03,90.46,Andhra Pradesh
Chittoor,2021-01-04,90.46,Andhra Pradesh
Chittoor,2021-01-05,90.46,Andhra Pradesh
Chittoor,2021-01-06,90.74,Andhra Pradesh
Chittoor,2021-01-07,90.99,Andhra Pradesh
Chittoor,2021-01-08,90.99,Andhra Pradesh
Chittoor,2021-01-09,90.99,Andhra Pradesh
Chittoor,2021-01-10,90.99,Andhra Pradesh
Chittoor,2021-01-11,90.99,Andhra Pradesh
Chittoor,2021-01-12,90.99,Andhra Pradesh
Chittoor,2021-01-13,91.24,Andhra Pradesh
Chittoor,2021-01-14,91.49,Andhra Pradesh
Chittoor,2021-01-15,91.49,Andhra Pradesh
Chittoor,2021-01-16,91.49,Andhra Pradesh
Chittoor,2021-01-17,91.49,Andhra Pradesh
Chittoor,2021-01-18,91.74,Andhra Pradesh
Chittoor,2021-01-19,92.0,Andhra Pradesh
Chittoor,2021-01-20,92.0,Andhra Pradesh
Chittoor,2021-01-21,92.0,Andhra Pradesh
Chittoor,2021-01-22,92.25,Andhra Pradesh
Chittoor,2021-01-23,92.5,Andhra Pradesh
Chittoor,2021-01-24,92.5,Andhra Pradesh
Chittoor,2021-01-25,92.5,Andhra Pradesh
Chittoor,2021-01-26,92.85,Andhra Pradesh
Chittoor,2021-01-27,93.1,Andhra Pradesh
Chittoor,2021-01-28,93.1,Andhra Pradesh
Chittoor,2021-01-29,93.1,Andhra Pradesh
Chittoor,2021-01-30,93.1,Andhra Pradesh
Chittoor,2021-01-31,93.1,Andhra Pradesh
Chittoor,2021-02-01,93.1,Andhra Pradesh
Chittoor,2021-02-02,93.1,Andhra Pradesh
Chittoor,2021-02-03,93.1,Andhra Pradesh
Chittoor,2021-02-04,93.3,Andhra Pradesh
Chittoor,2021-02-05,93.6,Andhra Pradesh
Chittoor,2021-02-06,93.6,Andhra Pradesh
Chittoor,2021-02-07,93.6,Andhra Pradesh
Chittoor,2021-02-08,93.6,Andhra Pradesh
Chittoor,2021-02-09,93.96,Andhra Pradesh
Chittoor,2021-02-10,94.26,Andhra Pradesh
Chittoor,2021-02-11,94.51,Andhra Pradesh
Chittoor,2021-02-12,94.8,Andhra Pradesh
Chittoor,2021-02-13,95.1,Andhra Pradesh
Chittoor,2021-02-14,95.39,Andhra Pradesh
Chittoor,2021-02-15,95.65,Andhra Pradesh
Chittoor,2021-02-16,95.96,Andhra Pradesh
Chittoor,2021-02-17,96.21,Andhra Pradesh
Chittoor,2021-02-18,96.55,Andhra Pradesh
Chittoor,2021-02-19,96.86,Andhra Pradesh
Chittoor,2021-02-20,97.25,Andhra Pradesh
Chittoor,2021-02-21,97.25,Andhra Pradesh
Chittoor,2021-02-22,97.25,Andhra Pradesh
Chittoor,2021-02-23,97.6,Andhra Pradesh
Chittoor,2021-02-24,97.6,Andhra Pradesh
Chittoor,2021-02-25,97.6,Andhra Pradesh
Chittoor,2021-02-26,97.6,Andhra Pradesh
Chittoor,2021-02-27,97.85,Andhra Pradesh
Chittoor,2021-02-28,97.85,Andhra Pradesh
Chittoor,2021-03-01,97.85,Andhra Pradesh
Hyderabad,2012-05-24,81.44,Andhra Pradesh
Hyderabad,2012-06-03,78.11,Andhra Pradesh
Hyderabad,2012-06-29,74.89,Andhra Pradesh
Hyderabad,2012-07-24,75.8,Andhra Pradesh
Hyderabad,2012-07-25,75.42,Andhra Pradesh
Hyderabad,2012-10-09,74.68,Andhra Pradesh
Hyderabad,2012-10-27,74.98,Andhra Pradesh
Hyderabad,2012-11-16,73.73,Andhra Pradesh
Hyderabad,2013-01-18,73.41,Andhra Pradesh
Hyderabad,2013-02-16,75.37,Andhra Pradesh
Hyderabad,2013-03-02,77.21,Andhra Pradesh
Hyderabad,2013-03-16,74.59,Andhra Pradesh
Hyderabad,2013-04-02,73.44,Andhra Pradesh
Hyderabad,2013-04-16,72.14,Andhra Pradesh
Hyderabad,2013-05-01,68.86,Andhra Pradesh
Hyderabad,2013-06-01,69.84,Andhra Pradesh
Hyderabad,2013-06-16,72.46,Andhra Pradesh
Hyderabad,2013-06-29,74.9,Andhra Pradesh
Hyderabad,2013-07-15,76.94,Andhra Pradesh
Hyderabad,2013-08-01,77.85,Andhra Pradesh
Hyderabad,2013-09-01,80.93,Andhra Pradesh
Hyderabad,2013-09-14,83.07,Andhra Pradesh
Hyderabad,2013-10-01,79.08,Andhra Pradesh
Hyderabad,2013-11-01,77.57,Andhra Pradesh
Hyderabad,2013-12-21,78.1,Andhra Pradesh
Hyderabad,2014-01-04,79.11,Andhra Pradesh
Hyderabad,2014-03-01,79.9,Andhra Pradesh
Hyderabad,2014-04-01,78.92,Andhra Pradesh
Hyderabad,2014-04-16,78.0,Andhra Pradesh
Hyderabad,2014-06-07,78.11,Andhra Pradesh
Hyderabad,2014-06-25,78.17,Andhra Pradesh
Hyderabad,2014-07-01,80.41,Andhra Pradesh
Hyderabad,2014-08-01,79.22,Andhra Pradesh
Hyderabad,2014-08-15,76.84,Andhra Pradesh
Hyderabad,2014-08-31,74.86,Andhra Pradesh
Hyderabad,2014-10-01,74.15,Andhra Pradesh
Hyderabad,2014-10-15,72.83,Andhra Pradesh
Hyderabad,2014-11-01,70.19,Andhra Pradesh
Hyderabad,2014-12-01,69.19,Andhra Pradesh
Hyderabad,2014-12-16,67.02,Andhra Pradesh
Hyderabad,2015-01-17,64.37,Andhra Pradesh
Hyderabad,2015-02-01,66.38,Andhra Pradesh
Hyderabad,2015-02-04,63.81,Andhra Pradesh
Hyderabad,2015-02-06,63.73,Andhra Pradesh
Hyderabad,2015-02-16,64.65,Andhra Pradesh
Hyderabad,2015-03-01,68.23,Andhra Pradesh
Hyderabad,2015-04-02,67.69,Andhra Pradesh
Hyderabad,2015-04-15,66.79,Andhra Pradesh
Hyderabad,2015-05-01,71.21,Andhra Pradesh
Hyderabad,2015-05-16,74.73,Andhra Pradesh
Hyderabad,2015-06-16,75.45,Andhra Pradesh
Hyderabad,2015-07-01,75.11,Andhra Pradesh
Hyderabad,2015-07-15,72.52,Andhra Pradesh
Hyderabad,2015-08-01,69.82,Andhra Pradesh
Hyderabad,2015-08-15,68.45,Andhra Pradesh
Hyderabad,2015-09-01,66.29,Andhra Pradesh
Hyderabad,2015-11-01,65.76,Andhra Pradesh
Hyderabad,2015-11-16,66.07,Andhra Pradesh
Hyderabad,2015-12-01,65.47,Andhra Pradesh
Hyderabad,2015-12-16,64.92,Andhra Pradesh
Hyderabad,2016-01-01,64.24,Andhra Pradesh
Hyderabad,2016-01-16,63.9,Andhra Pradesh
Hyderabad,2016-02-01,63.85,Andhra Pradesh
Hyderabad,2016-02-17,63.84,Andhra Pradesh
Hyderabad,2016-03-09,60.63,Andhra Pradesh
Hyderabad,2016-03-17,63.9,Andhra Pradesh
Hyderabad,2016-04-05,66.22,Andhra Pradesh
Hyderabad,2016-04-16,65.18,Andhra Pradesh
Hyderabad,2016-05-01,66.29,Andhra Pradesh
Hyderabad,2016-05-17,67.17,Andhra Pradesh
Hyderabad,2016-06-01,69.91,Andhra Pradesh
Hyderabad,2016-06-16,69.96,Andhra Pradesh
Hyderabad,2016-07-01,69.06,Andhra Pradesh
Hyderabad,2016-07-15,66.67,Andhra Pradesh
Hyderabad,2016-08-01,65.22,Andhra Pradesh
Hyderabad,2016-08-15,64.16,Andhra Pradesh
Hyderabad,2016-09-01,67.75,Andhra Pradesh
Hyderabad,2016-09-15,68.56,Andhra Pradesh
Hyderabad,2016-10-01,68.95,Andhra Pradesh
Hyderabad,2016-10-05,69.07,Andhra Pradesh
Hyderabad,2016-10-15,70.91,Andhra Pradesh
Hyderabad,2016-11-06,72.25,Andhra Pradesh
Hyderabad,2016-11-16,70.4,Andhra Pradesh
Hyderabad,2016-12-01,70.58,Andhra Pradesh
Hyderabad,2016-12-17,73.61,Andhra Pradesh
Hyderabad,2017-01-01,75.37,Andhra Pradesh
Hyderabad,2017-01-16,75.94,Andhra Pradesh
Hyderabad,2017-04-01,70.81,Andhra Pradesh
Hyderabad,2017-04-16,72.7,Andhra Pradesh
Hyderabad,2017-05-01,72.72,Andhra Pradesh
Hyderabad,2017-05-16,69.8,Andhra Pradesh
Hyderabad,2017-06-01,71.49,Andhra Pradesh
Hyderabad,2017-06-16,69.61,Andhra Pradesh
Hyderabad,2017-06-19,68.73,Andhra Pradesh
Hyderabad,2017-06-20,68.57,Andhra Pradesh
Hyderabad,2017-06-21,68.62,Andhra Pradesh
Hyderabad,2017-06-22,68.46,Andhra Pradesh
Hyderabad,2017-06-23,68.23,Andhra Pradesh
Hyderabad,2017-06-26,67.56,Andhra Pradesh
Hyderabad,2017-06-27,67.42,Andhra Pradesh
Hyderabad,2017-06-28,67.46,Andhra Pradesh
Hyderabad,2017-06-29,67.42,Andhra Pradesh
Hyderabad,2017-06-30,67.3,Andhra Pradesh
Hyderabad,2017-07-03,67.11,Andhra Pradesh
Hyderabad,2017-07-04,67.01,Andhra Pradesh
Hyderabad,2017-07-05,67.06,Andhra Pradesh
Hyderabad,2017-07-06,67.13,Andhra Pradesh
Hyderabad,2017-07-07,67.27,Andhra Pradesh
Hyderabad,2017-07-10,67.85,Andhra Pradesh
Hyderabad,2017-07-11,67.91,Andhra Pradesh
Hyderabad,2017-07-12,67.96,Andhra Pradesh
Hyderabad,2017-07-13,67.89,Andhra Pradesh
Hyderabad,2017-07-14,67.87,Andhra Pradesh
Hyderabad,2017-07-17,68.22,Andhra Pradesh
Hyderabad,2017-07-18,68.2,Andhra Pradesh
Hyderabad,2017-07-19,68.28,Andhra Pradesh
Hyderabad,2017-07-20,68.33,Andhra Pradesh
Hyderabad,2017-07-21,68.28,Andhra Pradesh
Hyderabad,2017-07-24,68.62,Andhra Pradesh
Hyderabad,2017-07-25,68.67,Andhra Pradesh
Hyderabad,2017-07-26,68.59,Andhra Pradesh
Hyderabad,2017-07-27,68.61,Andhra Pradesh
Hyderabad,2017-07-28,68.72,Andhra Pradesh
Hyderabad,2017-07-31,69.32,Andhra Pradesh
Hyderabad,2017-08-01,69.31,Andhra Pradesh
Hyderabad,2017-08-04,69.87,Andhra Pradesh
Hyderabad,2017-08-07,70.65,Andhra Pradesh
Hyderabad,2017-08-08,70.66,Andhra Pradesh
Hyderabad,2017-08-09,70.73,Andhra Pradesh
Hyderabad,2017-08-10,70.89,Andhra Pradesh
Hyderabad,2017-08-11,71.22,Andhra Pradesh
Hyderabad,2017-08-14,72.02,Andhra Pradesh
Hyderabad,2017-08-16,72.14,Andhra Pradesh
Hyderabad,2017-08-17,72.25,Andhra Pradesh
Hyderabad,2017-08-18,72.31,Andhra Pradesh
Hyderabad,2017-08-21,72.64,Andhra Pradesh
Hyderabad,2017-08-22,72.7,Andhra Pradesh
Hyderabad,2017-08-23,72.85,Andhra Pradesh
Hyderabad,2017-08-24,72.93,Andhra Pradesh
Hyderabad,2017-08-28,73.23,Andhra Pradesh
Hyderabad,2017-08-29,73.18,Andhra Pradesh
Hyderabad,2017-08-30,73.26,Andhra Pradesh
Hyderabad,2017-08-31,73.29,Andhra Pradesh
Hyderabad,2017-09-01,73.34,Andhra Pradesh
Hyderabad,2017-09-04,73.73,Andhra Pradesh
Hyderabad,2017-09-05,73.81,Andhra Pradesh
Hyderabad,2017-09-07,73.91,Andhra Pradesh
Hyderabad,2017-09-08,74.0,Andhra Pradesh
Hyderabad,2017-09-11,74.41,Andhra Pradesh
Hyderabad,2017-09-12,74.52,Andhra Pradesh
Hyderabad,2017-09-13,74.49,Andhra Pradesh
Hyderabad,2017-09-14,74.54,Andhra Pradesh
Hyderabad,2017-09-15,74.58,Andhra Pradesh
Hyderabad,2017-09-19,74.64,Andhra Pradesh
Hyderabad,2017-09-20,74.68,Andhra Pradesh
Hyderabad,2017-09-21,74.64,Andhra Pradesh
Hyderabad,2017-09-22,74.62,Andhra Pradesh
